# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	921828	922541	+	WP_071457828.1	WP_071457828.1		hypothetical protein			BHY08_RS04435	714	237	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	922620	923084	+							BHY08_RS04440	465		old_locus_tag=BHY08_04440
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	922620	923084	+	WP_071456727.1	WP_071456727.1		DUF1456 family protein			BHY08_RS04440	465	154	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	923107	923562	+							BHY08_RS04445	456		old_locus_tag=BHY08_04445
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	923107	923562	+	WP_071456728.1	WP_071456728.1		YaiI/YqxD family protein			BHY08_RS04445	456	151	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	923585	924298	-							BHY08_RS04450	714		old_locus_tag=BHY08_04450
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	923585	924298	-	WP_245729995.1	WP_245729995.1		GntR family transcriptional regulator			BHY08_RS04450	714	237	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	924442	926310	+							BHY08_RS04455	1869		old_locus_tag=BHY08_04455
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	924442	926310	+	WP_071456729.1	WP_071456729.1		beta-glucoside-specific PTS transporter subunit IIABC			BHY08_RS04455	1869	622	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	926322	927752	+					bglA		BHY08_RS04460	1431		old_locus_tag=BHY08_04460
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	926322	927752	+	WP_071456730.1	WP_071456730.1		6-phospho-beta-glucosidase BglA	bglA		BHY08_RS04460	1431	476	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	927871	928161	+							BHY08_RS04465	291		old_locus_tag=BHY08_04465
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	927871	928161	+	WP_071456731.1	WP_071456731.1		SemiSWEET family transporter			BHY08_RS04465	291	96	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	928283	928927	+							BHY08_RS04470	645		old_locus_tag=BHY08_04470
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	928283	928927	+	WP_071456732.1	WP_071456732.1		trimeric intracellular cation channel family protein			BHY08_RS04470	645	214	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	929068	930609	+							BHY08_RS04475	1542		old_locus_tag=BHY08_04475
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	929068	930609	+	WP_071456733.1	WP_071456733.1		ATP-binding cassette domain-containing protein			BHY08_RS04475	1542	513	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	930894	931718	+							BHY08_RS04480	825		old_locus_tag=BHY08_04480
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	930894	931718	+	WP_071456734.1	WP_071456734.1		phosphate acyltransferase			BHY08_RS04480	825	274	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	931734	932804	+					buk		BHY08_RS04485	1071		old_locus_tag=BHY08_04485
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	931734	932804	+	WP_071456735.1	WP_071456735.1		butyrate kinase	buk		BHY08_RS04485	1071	356	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	932826	934238	+					lpdA		BHY08_RS04490	1413		old_locus_tag=BHY08_04490
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	932826	934238	+	WP_071456736.1	WP_071456736.1		dihydrolipoyl dehydrogenase	lpdA		BHY08_RS04490	1413	470	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	934257	935243	+							BHY08_RS04495	987		old_locus_tag=BHY08_04495
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	934257	935243	+	WP_071456737.1	WP_071456737.1		thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha			BHY08_RS04495	987	328	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	935273	936259	+							BHY08_RS04500	987		old_locus_tag=BHY08_04500
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	935273	936259	+	WP_071457830.1	WP_071457830.1		alpha-ketoacid dehydrogenase subunit beta			BHY08_RS04500	987	328	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	936281	937564	+							BHY08_RS04505	1284		old_locus_tag=BHY08_04505
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	936281	937564	+	WP_071456738.1	WP_071456738.1		2-oxo acid dehydrogenase subunit E2			BHY08_RS04505	1284	427	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	937702	938751	+							BHY08_RS04510	1050		old_locus_tag=BHY08_04510
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	937702	938751	+	WP_071456739.1	WP_071456739.1		PTS sugar transporter subunit IIC			BHY08_RS04510	1050	349	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	938748	939638	-							BHY08_RS04515	891		old_locus_tag=BHY08_04515
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	938748	939638	-	WP_071456740.1	WP_071456740.1		LysR family transcriptional regulator			BHY08_RS04515	891	296	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	939792	940733	+							BHY08_RS04520	942		old_locus_tag=BHY08_04520
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	939792	940733	+	WP_071456741.1	WP_071456741.1		2-dehydropantoate 2-reductase			BHY08_RS04520	942	313	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	940881	941432	-							BHY08_RS04525	552		old_locus_tag=BHY08_04525
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	940881	941432	-	WP_071456742.1	WP_071456742.1		GNAT family N-acetyltransferase			BHY08_RS04525	552	183	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	941753	944077	+							BHY08_RS04530	2325		old_locus_tag=BHY08_04530
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	941753	944077	+	WP_071456743.1	WP_071456743.1		WxL domain-containing protein			BHY08_RS04530	2325	774	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	944150	945208	+							BHY08_RS04535	1059		old_locus_tag=BHY08_04535
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	944150	945208	+	WP_071456744.1	WP_071456744.1		DUF916 and DUF3324 domain-containing protein			BHY08_RS04535	1059	352	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	945287	945649	+							BHY08_RS04540	363		old_locus_tag=BHY08_04540
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	945287	945649	+	WP_071456745.1	WP_071456745.1		TIGR02328 family protein			BHY08_RS04540	363	120	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	945687	946838	-							BHY08_RS04545	1152		old_locus_tag=BHY08_04545
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	945687	946838	-	WP_071456746.1	WP_071456746.1		FtsW/RodA/SpoVE family cell cycle protein			BHY08_RS04545	1152	383	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	947086	948003	+					trxB		BHY08_RS04550	918		old_locus_tag=BHY08_04550
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	947086	948003	+	WP_071456747.1	WP_071456747.1		thioredoxin-disulfide reductase	trxB		BHY08_RS04550	918	305	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	948203	949204	+					ccpA		BHY08_RS04555	1002		old_locus_tag=BHY08_04555
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	948203	949204	+	WP_071456748.1	WP_071456748.1		catabolite control protein A	ccpA		BHY08_RS04555	1002	333	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	949341	949985	-							BHY08_RS04560	645		old_locus_tag=BHY08_04560
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	949341	949985	-	WP_071456749.1	WP_071456749.1		hemolysin III family protein			BHY08_RS04560	645	214	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	950104	950946	+							BHY08_RS04565	843		old_locus_tag=BHY08_04565
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	950104	950946	+	WP_071456750.1	WP_071456750.1		DegV family protein			BHY08_RS04565	843	280	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	950998	951867	+							BHY08_RS04570	870		old_locus_tag=BHY08_04570
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	950998	951867	+	WP_071456751.1	WP_071456751.1		SGNH/GDSL hydrolase family protein			BHY08_RS04570	870	289	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	951882	952517	+							BHY08_RS04575	636		old_locus_tag=BHY08_04575
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	951882	952517	+	WP_169817663.1	WP_169817663.1		YpmS family protein			BHY08_RS04575	636	211	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	952529	952744	+							BHY08_RS04580	216		old_locus_tag=BHY08_04580
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	952529	952744	+	WP_071456753.1	WP_071456753.1		YozE family protein			BHY08_RS04580	216	71	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	952757	954205	+							BHY08_RS04585	1449		old_locus_tag=BHY08_04585
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	952757	954205	+	WP_071456754.1	WP_071456754.1		S41 family peptidase			BHY08_RS04585	1449	482	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	954298	954843	+					lepB		BHY08_RS04590	546		old_locus_tag=BHY08_04590
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	954298	954843	+	WP_233541898.1	WP_233541898.1		signal peptidase I	lepB		BHY08_RS04590	546	181	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	954856	955707	+					ylqF		BHY08_RS04595	852		old_locus_tag=BHY08_04595
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	954856	955707	+	WP_071456755.1	WP_071456755.1		ribosome biogenesis GTPase YlqF	ylqF		BHY08_RS04595	852	283	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	955700	956467	+							BHY08_RS04600	768		old_locus_tag=BHY08_04600
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	955700	956467	+	WP_071456756.1	WP_071456756.1		ribonuclease HII			BHY08_RS04600	768	255	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	956521	957378	+					dprA		BHY08_RS04605	858		old_locus_tag=BHY08_04605
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	956521	957378	+	WP_071456757.1	WP_071456757.1		DNA-processing protein DprA	dprA		BHY08_RS04605	858	285	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	957479	959560	+					topA		BHY08_RS04610	2082		old_locus_tag=BHY08_04610
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	957479	959560	+	WP_071456758.1	WP_071456758.1		type I DNA topoisomerase	topA		BHY08_RS04610	2082	693	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	959656	960972	+					trmFO		BHY08_RS04615	1317		old_locus_tag=BHY08_04615
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	959656	960972	+	WP_071456759.1	WP_071456759.1		methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO	trmFO		BHY08_RS04615	1317	438	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	961124	962002	+					xerC		BHY08_RS04620	879		old_locus_tag=BHY08_04620
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	961124	962002	+	WP_245729996.1	WP_245729996.1		tyrosine recombinase XerC	xerC		BHY08_RS04620	879	292	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	962024	962572	+					hslV		BHY08_RS04625	549		old_locus_tag=BHY08_04625
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	962024	962572	+	WP_071456761.1	WP_071456761.1		ATP-dependent protease subunit HslV	hslV		BHY08_RS04625	549	182	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	962585	963982	+					hslU		BHY08_RS04630	1398		old_locus_tag=BHY08_04630
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	962585	963982	+	WP_071456762.1	WP_071456762.1		ATP-dependent protease ATPase subunit HslU	hslU		BHY08_RS04630	1398	465	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	964004	964798	+					codY		BHY08_RS04635	795		old_locus_tag=BHY08_04635
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	964004	964798	+	WP_071456763.1	WP_071456763.1		GTP-sensing pleiotropic transcriptional regulator CodY	codY		BHY08_RS04635	795	264	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	964809	965681	+							BHY08_RS04640	873		old_locus_tag=BHY08_04640
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	964809	965681	+	WP_071456764.1	WP_071456764.1		aldose 1-epimerase family protein			BHY08_RS04640	873	290	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	965711	966544	-							BHY08_RS04645	834		old_locus_tag=BHY08_04645
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	965711	966544	-	WP_071456765.1	WP_071456765.1		kinase/pyrophosphorylase			BHY08_RS04645	834	277	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	966638	967063	+							BHY08_RS04650	426		old_locus_tag=BHY08_04650
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	966638	967063	+	WP_071456766.1	WP_071456766.1		transcriptional repressor			BHY08_RS04650	426	141	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	967179	967355	+					rpsU		BHY08_RS04655	177		old_locus_tag=BHY08_04655
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	967179	967355	+	WP_071456767.1	WP_071456767.1		30S ribosomal protein S21	rpsU		BHY08_RS04655	177	58	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	967379	967828	+							BHY08_RS04660	450		old_locus_tag=BHY08_04660
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	967379	967828	+	WP_071457832.1	WP_071457832.1		GatB/YqeY domain-containing protein			BHY08_RS04660	450	149	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	968233	969477	-					sstT		BHY08_RS04665	1245		old_locus_tag=BHY08_04665
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	968233	969477	-	WP_071456768.1	WP_071456768.1		serine/threonine transporter SstT	sstT		BHY08_RS04665	1245	414	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	969844	972174	+							BHY08_RS04670	2331		old_locus_tag=BHY08_04670
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	969844	972174	+	WP_071456769.1	WP_071456769.1		DNA translocase FtsK			BHY08_RS04670	2331	776	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	972394	973377	+							BHY08_RS04675	984		old_locus_tag=BHY08_04675
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	972394	973377	+	WP_071456770.1	WP_071456770.1		glycosyltransferase family 2 protein			BHY08_RS04675	984	327	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	973367	974686	+							BHY08_RS04680	1320		old_locus_tag=BHY08_04680
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	973367	974686	+	WP_071456771.1	WP_071456771.1		DUF6056 family protein			BHY08_RS04680	1320	439	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	974732	975058	-							BHY08_RS04685	327		old_locus_tag=BHY08_04685
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	974732	975058	-	WP_071456772.1	WP_071456772.1		inorganic pyrophosphatase			BHY08_RS04685	327	108	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	975193	977436	+					pcrA		BHY08_RS04690	2244		old_locus_tag=BHY08_04690
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	975193	977436	+	WP_071456773.1	WP_071456773.1		DNA helicase PcrA	pcrA		BHY08_RS04690	2244	747	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	977452	979473	+					ligA		BHY08_RS04695	2022		old_locus_tag=BHY08_04695
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	977452	979473	+	WP_084657173.1	WP_084657173.1		NAD-dependent DNA ligase LigA	ligA		BHY08_RS04695	2022	673	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	979487	979792	+					gatC		BHY08_RS04700	306		old_locus_tag=BHY08_04700
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	979487	979792	+	WP_071456775.1	WP_071456775.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	gatC		BHY08_RS04700	306	101	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	979792	981261	+					gatA		BHY08_RS04705	1470		old_locus_tag=BHY08_04705
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	979792	981261	+	WP_071456776.1	WP_071456776.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	gatA		BHY08_RS04705	1470	489	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	981261	982691	+					gatB		BHY08_RS04710	1431		old_locus_tag=BHY08_04710
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	981261	982691	+	WP_071456777.1	WP_071456777.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	gatB		BHY08_RS04710	1431	476	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	982725	983750	+							BHY08_RS04715	1026		old_locus_tag=BHY08_04715
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	982725	983750	+	WP_071456778.1	WP_071456778.1		diacylglycerol kinase			BHY08_RS04715	1026	341	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	983784	985160	+					rlmD		BHY08_RS04720	1377		old_locus_tag=BHY08_04720
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	983784	985160	+	WP_071456779.1	WP_071456779.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		BHY08_RS04720	1377	458	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	985281	985988	+							BHY08_RS04725	708		old_locus_tag=BHY08_04725
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	985281	985988	+	WP_071456780.1	WP_071456780.1		lantibiotic protection ABC transporter ATP-binding protein			BHY08_RS04725	708	235	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	985981	986736	+							BHY08_RS04730	756		old_locus_tag=BHY08_04730
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	985981	986736	+	WP_071456781.1	WP_071456781.1		ABC transporter permease			BHY08_RS04730	756	251	
