# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	671031	673265	-							G7081_RS03435	2235		old_locus_tag=G7081_03435
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	671031	673265	-	WP_166007419.1	WP_166007419.1		S8 family peptidase			G7081_RS03435	2235	744	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	673269	674375	-							G7081_RS03440	1107		old_locus_tag=G7081_03440
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	673269	674375	-	WP_166007421.1	WP_166007421.1		ATP-binding protein			G7081_RS03440	1107	368	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	674693	679720	+							G7081_RS03445	5028		old_locus_tag=G7081_03445
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	674693	679720	+	WP_166007423.1	WP_166007423.1		caspase family protein			G7081_RS03445	5028	1675	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	680635	681522	+							G7081_RS03450	888		old_locus_tag=G7081_03450
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	680635	681522	+	WP_166007425.1	WP_166007425.1		hypothetical protein			G7081_RS03450	888	295	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	681658	682950	+							G7081_RS03455	1293		old_locus_tag=G7081_03455
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	681658	682950	+	WP_166007427.1	WP_166007427.1		hypothetical protein			G7081_RS03455	1293	430	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	683045	683542	+							G7081_RS03460	498		old_locus_tag=G7081_03460
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	683045	683542	+	WP_166007429.1	WP_166007429.1		hypothetical protein			G7081_RS03460	498	165	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	683939	685537	-							G7081_RS03465	1599		old_locus_tag=G7081_03465
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	683939	685537	-	WP_166007431.1	WP_166007431.1		hypothetical protein			G7081_RS03465	1599	532	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	686255	687457	+							G7081_RS03470	1203		old_locus_tag=G7081_03470
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	686255	687457	+	WP_166007433.1	WP_166007433.1		MFS transporter			G7081_RS03470	1203	400	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	687469	688653	+							G7081_RS03475	1185		old_locus_tag=G7081_03475
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	687469	688653	+	WP_166007435.1	WP_166007435.1		PatB family C-S lyase			G7081_RS03475	1185	394	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	688943	689773	+							G7081_RS03480	831		old_locus_tag=G7081_03480
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	688943	689773	+	WP_166007437.1	WP_166007437.1		alpha/beta hydrolase			G7081_RS03480	831	276	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	689899	690747	+							G7081_RS03485	849		old_locus_tag=G7081_03485
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	689899	690747	+	WP_166007439.1	WP_166007439.1		PhzF family phenazine biosynthesis protein			G7081_RS03485	849	282	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	690781	690975	+							G7081_RS03490	195		old_locus_tag=G7081_03490
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	690781	690975	+	WP_166007441.1	WP_166007441.1		hypothetical protein			G7081_RS03490	195	64	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	691323	691730	+							G7081_RS03495	408		old_locus_tag=G7081_03495
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	691323	691730	+	WP_202982273.1	WP_202982273.1		hypothetical protein			G7081_RS03495	408	135	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	691867	692130	-							G7081_RS03500	264		old_locus_tag=G7081_03500
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	691867	692130	-	WP_166007443.1	WP_166007443.1		hypothetical protein			G7081_RS03500	264	87	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	692201	693307	-							G7081_RS03505	1107		old_locus_tag=G7081_03505
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	692201	693307	-	WP_166007445.1	WP_166007445.1		hypothetical protein			G7081_RS03505	1107	368	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	693324	693749	-							G7081_RS03510	426		old_locus_tag=G7081_03510
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	693324	693749	-	WP_166007447.1	WP_166007447.1		MarR family transcriptional regulator			G7081_RS03510	426	141	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	693892	694305	+							G7081_RS03515	414		old_locus_tag=G7081_03515
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	693892	694305	+	WP_166007449.1	WP_166007449.1		Ohr family peroxiredoxin			G7081_RS03515	414	137	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	694329	694964	+							G7081_RS03520	636		old_locus_tag=G7081_03520
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	694329	694964	+	WP_166007451.1	WP_166007451.1		nitroreductase family protein			G7081_RS03520	636	211	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	695125	695682	-							G7081_RS03525	558		old_locus_tag=G7081_03525
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	695125	695682	-	WP_166007453.1	WP_166007453.1		YdeI/OmpD-associated family protein			G7081_RS03525	558	185	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	695818	696081	-							G7081_RS03530	264		old_locus_tag=G7081_03530
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	695818	696081	-	WP_166007455.1	WP_166007455.1		hypothetical protein			G7081_RS03530	264	87	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	696212	697174	+							G7081_RS03535	963		old_locus_tag=G7081_03535
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	696212	697174	+	WP_166007457.1	WP_166007457.1		quinone oxidoreductase			G7081_RS03535	963	320	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	697379	698614	+							G7081_RS03540	1236		old_locus_tag=G7081_03540
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	697379	698614	+	WP_166007460.1	WP_166007460.1		MucBP domain-containing protein			G7081_RS03540	1236	411	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	698859	700277	+							G7081_RS03545	1419		old_locus_tag=G7081_03545
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	698859	700277	+	WP_166007462.1	WP_166007462.1		helix-turn-helix domain-containing protein			G7081_RS03545	1419	472	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	700264	700695	+							G7081_RS03550	432		old_locus_tag=G7081_03550
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	700264	700695	+	WP_166007464.1	WP_166007464.1		MucBP domain-containing protein			G7081_RS03550	432	143	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	700919	702622	+							G7081_RS03555	1704		old_locus_tag=G7081_03555
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	700919	702622	+	WP_202982274.1	WP_202982274.1		MucBP domain-containing protein			G7081_RS03555	1704	567	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	702818	705052	+							G7081_RS03560	2235		old_locus_tag=G7081_03560
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	702818	705052	+	WP_166007466.1	WP_166007466.1		MucBP domain-containing protein			G7081_RS03560	2235	744	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	705114	705317	+							G7081_RS03565	204		old_locus_tag=G7081_03565
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	705114	705317	+	WP_166007468.1	WP_166007468.1		hypothetical protein			G7081_RS03565	204	67	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	705385	705705	-							G7081_RS03570	321		old_locus_tag=G7081_03570
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	705385	705705	-	WP_166007470.1	WP_166007470.1		multidrug efflux SMR transporter			G7081_RS03570	321	106	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	705921	707633	+							G7081_RS03575	1713		old_locus_tag=G7081_03575
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	705921	707633	+	WP_166008375.1	WP_166008375.1		phospho-sugar mutase			G7081_RS03575	1713	570	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	707648	708520	+					galU		G7081_RS03580	873		old_locus_tag=G7081_03580
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	707648	708520	+	WP_166007472.1	WP_166007472.1		UTP--glucose-1-phosphate uridylyltransferase GalU	galU		G7081_RS03580	873	290	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	708546	709160	-							G7081_RS03585	615		old_locus_tag=G7081_03585
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	708546	709160	-	WP_166007474.1	WP_166007474.1		SdpI family protein			G7081_RS03585	615	204	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	709174	709443	-							G7081_RS03590	270		old_locus_tag=G7081_03590
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	709174	709443	-	WP_166007476.1	WP_166007476.1		autorepressor SdpR family transcription factor			G7081_RS03590	270	89	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	709584	710585	+							G7081_RS03595	1002		old_locus_tag=G7081_03595
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	709584	710585	+	WP_166007478.1	WP_166007478.1		linear amide C-N hydrolase			G7081_RS03595	1002	333	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	710613	711050	-							G7081_RS03600	438		old_locus_tag=G7081_03600
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	710613	711050	-	WP_166007481.1	WP_166007481.1		hypothetical protein			G7081_RS03600	438	145	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	711034	711267	-							G7081_RS03605	234		old_locus_tag=G7081_03605
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	711034	711267	-	WP_166007483.1	WP_166007483.1		helix-turn-helix transcriptional regulator			G7081_RS03605	234	77	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	711502	712953	+							G7081_RS03610	1452		old_locus_tag=G7081_03610
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	711502	712953	+	WP_166007485.1	WP_166007485.1		ABC transporter substrate-binding protein/permease			G7081_RS03610	1452	483	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	712946	713674	+							G7081_RS03615	729		old_locus_tag=G7081_03615
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	712946	713674	+	WP_166007487.1	WP_166007487.1		amino acid ABC transporter ATP-binding protein			G7081_RS03615	729	242	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	713778	714710	+							G7081_RS03620	933		old_locus_tag=G7081_03620
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	713778	714710	+	WP_166007489.1	WP_166007489.1		alpha/beta fold hydrolase			G7081_RS03620	933	310	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	714740	716206	-							G7081_RS03625	1467		old_locus_tag=G7081_03625
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	714740	716206	-	WP_238786662.1	WP_238786662.1		helix-turn-helix domain-containing protein			G7081_RS03625	1467	488	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	716289	717491	-							G7081_RS03630	1203		old_locus_tag=G7081_03630
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	716289	717491	-	WP_238786663.1	WP_238786663.1		M20 family metallopeptidase			G7081_RS03630	1203	400	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	717658	718653	+							G7081_RS03635	996		old_locus_tag=G7081_03635
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	717658	718653	+	WP_166007495.1	WP_166007495.1		choloylglycine hydrolase family protein			G7081_RS03635	996	331	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	718685	720103	+							G7081_RS03640	1419		old_locus_tag=G7081_03640
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	718685	720103	+	WP_166007498.1	WP_166007498.1		MFS transporter			G7081_RS03640	1419	472	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	720208	720882	+							G7081_RS03645	675		old_locus_tag=G7081_03645
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	720208	720882	+	WP_166007500.1	WP_166007500.1		hydrolase			G7081_RS03645	675	224	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	721115	722119	+					tdcB		G7081_RS03650	1005		old_locus_tag=G7081_03650
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	721115	722119	+	WP_166007502.1	WP_166007502.1		bifunctional threonine ammonia-lyase/L-serine ammonia-lyase TdcB	tdcB		G7081_RS03650	1005	334	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	722497	723930	+							G7081_RS03655	1434		old_locus_tag=G7081_03655
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	722497	723930	+	WP_166007504.1	WP_166007504.1		amino acid permease			G7081_RS03655	1434	477	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	724011	725180	+							G7081_RS03660	1170		old_locus_tag=G7081_03660
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	724011	725180	+	WP_166007506.1	WP_166007506.1		exonuclease SbcCD subunit D			G7081_RS03660	1170	389	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	725177	728068	+							G7081_RS03665	2892		old_locus_tag=G7081_03665
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	725177	728068	+	WP_166007508.1	WP_166007508.1		SMC family ATPase			G7081_RS03665	2892	963	
gene	pseudogene	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	728422	729828	+					pepV		G7081_RS03670	1407		pseudo;old_locus_tag=G7081_03670
CDS	without_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	728422	729828	+				dipeptidase PepV	pepV		G7081_RS03670	1407		pseudo
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	729966	731882	+							G7081_RS03675	1917		old_locus_tag=G7081_03675
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	729966	731882	+	WP_166007510.1	WP_166007510.1		oligopeptide transporter, OPT family			G7081_RS03675	1917	638	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	731888	732241	+							G7081_RS03680	354		old_locus_tag=G7081_03680
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	731888	732241	+	WP_166007512.1	WP_166007512.1		PqqD family peptide modification chaperone			G7081_RS03680	354	117	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	732372	733472	+							G7081_RS03685	1101		old_locus_tag=G7081_03685
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	732372	733472	+	WP_166007514.1	WP_166007514.1		AAA family ATPase			G7081_RS03685	1101	366	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	733517	734284	+					pnuC		G7081_RS03690	768		old_locus_tag=G7081_03690
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	733517	734284	+	WP_166007516.1	WP_166007516.1		nicotinamide riboside transporter PnuC	pnuC		G7081_RS03690	768	255	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	734370	734714	+							G7081_RS03695	345		old_locus_tag=G7081_03695
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	734370	734714	+	WP_202982275.1	WP_202982275.1		carboxymuconolactone decarboxylase family protein			G7081_RS03695	345	114	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	734845	736104	+							G7081_RS03700	1260		old_locus_tag=G7081_03700
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	734845	736104	+	WP_166007518.1	WP_166007518.1		MFS transporter			G7081_RS03700	1260	419	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	736201	737088	+							G7081_RS03705	888		old_locus_tag=G7081_03705
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	736201	737088	+	WP_166007520.1	WP_166007520.1		permease			G7081_RS03705	888	295	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	737098	737943	+							G7081_RS03710	846		old_locus_tag=G7081_03710
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	737098	737943	+	WP_238786664.1	WP_238786664.1		TIGR03943 family protein			G7081_RS03710	846	281	
gene	rRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	738244	739802	+							G7081_RS03715	1559		old_locus_tag=G7081_03715
rRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	738244	739802	+				16S ribosomal RNA			G7081_RS03715	1559		
gene	rRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	740063	742976	+							G7081_RS03720	2914		old_locus_tag=G7081_03720
rRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	740063	742976	+				23S ribosomal RNA			G7081_RS03720	2914		
gene	rRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	743070	743185	+					rrf		G7081_RS03725	116		old_locus_tag=G7081_03725
rRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	743070	743185	+				5S ribosomal RNA	rrf		G7081_RS03725	116		
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	743197	743270	+							G7081_RS03730	74		old_locus_tag=G7081_03730
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	743197	743270	+				tRNA-Asn			G7081_RS03730	74		anticodon=GTT
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	743330	744802	+							G7081_RS03735	1473		old_locus_tag=G7081_03735
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	743330	744802	+	WP_166007524.1	WP_166007524.1		DEAD/DEAH box helicase			G7081_RS03735	1473	490	
