# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1232007	1234628	+	WP_166034279.1	WP_166034279.1		MucBP domain-containing protein			G7082_RS06180	2622	873	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1234731	1235741	+							G7082_RS06185	1011		old_locus_tag=G7082_06185
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1234731	1235741	+	WP_166034280.1	WP_166034280.1		ROK family protein			G7082_RS06185	1011	336	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1235760	1236380	+							G7082_RS06190	621		old_locus_tag=G7082_06190
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1235760	1236380	+	WP_166034281.1	WP_166034281.1		sugar O-acetyltransferase			G7082_RS06190	621	206	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1236373	1237173	+							G7082_RS06195	801		old_locus_tag=G7082_06195
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1236373	1237173	+	WP_166034282.1	WP_166034282.1		Cof-type HAD-IIB family hydrolase			G7082_RS06195	801	266	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1237185	1237679	+							G7082_RS15005	495		old_locus_tag=G7082_06200
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1237185	1237679	+	WP_166034283.1	WP_166034283.1		helicase			G7082_RS15005	495	164	
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1237899	1237972	+							G7082_RS06205	74		old_locus_tag=G7082_06205
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1237899	1237972	+				tRNA-Arg			G7082_RS06205	74		anticodon=ACG
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1237988	1238061	+							G7082_RS06210	74		old_locus_tag=G7082_06210
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1237988	1238061	+				tRNA-Pro			G7082_RS06210	74		anticodon=TGG
gene	rRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1238305	1239865	+							G7082_RS06215	1561		old_locus_tag=G7082_06215
rRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1238305	1239865	+				16S ribosomal RNA			G7082_RS06215	1561		
gene	rRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1240100	1243009	+							G7082_RS06220	2910		old_locus_tag=G7082_06220
rRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1240100	1243009	+				23S ribosomal RNA			G7082_RS06220	2910		
gene	rRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243096	1243211	+					rrf		G7082_RS06225	116		old_locus_tag=G7082_06225
rRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243096	1243211	+				5S ribosomal RNA	rrf		G7082_RS06225	116		
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243232	1243304	+							G7082_RS06230	73		old_locus_tag=G7082_06230
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243232	1243304	+				tRNA-Val			G7082_RS06230	73		anticodon=TAC
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243318	1243390	+							G7082_RS06235	73		old_locus_tag=G7082_06235
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243318	1243390	+				tRNA-Lys			G7082_RS06235	73		anticodon=TTT
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243410	1243482	+							G7082_RS06240	73		old_locus_tag=G7082_06240
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243410	1243482	+				tRNA-Thr			G7082_RS06240	73		anticodon=TGT
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243493	1243564	+							G7082_RS06245	72		old_locus_tag=G7082_06245
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243493	1243564	+				tRNA-Gly			G7082_RS06245	72		anticodon=GCC
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243579	1243664	+							G7082_RS06250	86		old_locus_tag=G7082_06250
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243579	1243664	+				tRNA-Leu			G7082_RS06250	86		anticodon=TAA
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243685	1243758	+							G7082_RS06255	74		old_locus_tag=G7082_06255
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243685	1243758	+				tRNA-Arg			G7082_RS06255	74		anticodon=ACG
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243774	1243847	+							G7082_RS06260	74		old_locus_tag=G7082_06260
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1243774	1243847	+				tRNA-Pro			G7082_RS06260	74		anticodon=TGG
gene	rRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1244091	1245651	+							G7082_RS06265	1561		old_locus_tag=G7082_06265
rRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1244091	1245651	+				16S ribosomal RNA			G7082_RS06265	1561		
gene	rRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1245886	1248795	+							G7082_RS06270	2910		old_locus_tag=G7082_06270
rRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1245886	1248795	+				23S ribosomal RNA			G7082_RS06270	2910		
gene	rRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1248882	1248997	+					rrf		G7082_RS06275	116		old_locus_tag=G7082_06275
rRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1248882	1248997	+				5S ribosomal RNA	rrf		G7082_RS06275	116		
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249018	1249090	+							G7082_RS06280	73		old_locus_tag=G7082_06280
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249018	1249090	+				tRNA-Val			G7082_RS06280	73		anticodon=TAC
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249104	1249176	+							G7082_RS06285	73		old_locus_tag=G7082_06285
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249104	1249176	+				tRNA-Lys			G7082_RS06285	73		anticodon=TTT
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249196	1249268	+							G7082_RS06290	73		old_locus_tag=G7082_06290
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249196	1249268	+				tRNA-Thr			G7082_RS06290	73		anticodon=TGT
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249279	1249350	+							G7082_RS06295	72		old_locus_tag=G7082_06295
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249279	1249350	+				tRNA-Gly			G7082_RS06295	72		anticodon=GCC
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249365	1249450	+							G7082_RS06300	86		old_locus_tag=G7082_06300
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249365	1249450	+				tRNA-Leu			G7082_RS06300	86		anticodon=TAA
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249471	1249544	+							G7082_RS06305	74		old_locus_tag=G7082_06305
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249471	1249544	+				tRNA-Arg			G7082_RS06305	74		anticodon=ACG
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249560	1249633	+							G7082_RS06310	74		old_locus_tag=G7082_06310
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249560	1249633	+				tRNA-Pro			G7082_RS06310	74		anticodon=TGG
gene	rRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249877	1251437	+							G7082_RS06315	1561		old_locus_tag=G7082_06315
rRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1249877	1251437	+				16S ribosomal RNA			G7082_RS06315	1561		
gene	rRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1251672	1254581	+							G7082_RS06320	2910		old_locus_tag=G7082_06320
rRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1251672	1254581	+				23S ribosomal RNA			G7082_RS06320	2910		
gene	rRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1254668	1254783	+					rrf		G7082_RS06325	116		old_locus_tag=G7082_06325
rRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1254668	1254783	+				5S ribosomal RNA	rrf		G7082_RS06325	116		
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1254804	1254876	+							G7082_RS06330	73		old_locus_tag=G7082_06330
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1254804	1254876	+				tRNA-Val			G7082_RS06330	73		anticodon=TAC
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1254890	1254962	+							G7082_RS06335	73		old_locus_tag=G7082_06335
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1254890	1254962	+				tRNA-Lys			G7082_RS06335	73		anticodon=TTT
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1254982	1255054	+							G7082_RS06340	73		old_locus_tag=G7082_06340
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1254982	1255054	+				tRNA-Thr			G7082_RS06340	73		anticodon=TGT
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1255065	1255136	+							G7082_RS06345	72		old_locus_tag=G7082_06345
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1255065	1255136	+				tRNA-Gly			G7082_RS06345	72		anticodon=GCC
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1255151	1255236	+							G7082_RS06350	86		old_locus_tag=G7082_06350
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1255151	1255236	+				tRNA-Leu			G7082_RS06350	86		anticodon=TAA
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1255382	1255849	+							G7082_RS06355	468		old_locus_tag=G7082_06355
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1255382	1255849	+	WP_166034284.1	WP_166034284.1		CtsR family transcriptional regulator			G7082_RS06355	468	155	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1255855	1258329	+							G7082_RS06360	2475		old_locus_tag=G7082_06360
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1255855	1258329	+	WP_166034285.1	WP_166034285.1		ATP-dependent Clp protease ATP-binding subunit			G7082_RS06360	2475	824	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1258444	1259364	+							G7082_RS06365	921		old_locus_tag=G7082_06365
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1258444	1259364	+	WP_166034286.1	WP_166034286.1		U32 family peptidase			G7082_RS06365	921	306	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1259379	1260617	+							G7082_RS06370	1239		old_locus_tag=G7082_06370
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1259379	1260617	+	WP_166034287.1	WP_166034287.1		U32 family peptidase			G7082_RS06370	1239	412	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1260629	1261975	+					gor		G7082_RS06375	1347		old_locus_tag=G7082_06375
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1260629	1261975	+	WP_166034288.1	WP_166034288.1		glutathione-disulfide reductase	gor		G7082_RS06375	1347	448	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1262092	1263501	+							G7082_RS06380	1410		old_locus_tag=G7082_06380
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1262092	1263501	+	WP_166036030.1	WP_166036030.1		cytochrome ubiquinol oxidase subunit I			G7082_RS06380	1410	469	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1263503	1264519	+					cydB		G7082_RS06385	1017		old_locus_tag=G7082_06385
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1263503	1264519	+	WP_166034289.1	WP_166034289.1		cytochrome d ubiquinol oxidase subunit II	cydB		G7082_RS06385	1017	338	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1264541	1266265	+					cydD		G7082_RS06390	1725		old_locus_tag=G7082_06390
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1264541	1266265	+	WP_166034290.1	WP_166034290.1		thiol reductant ABC exporter subunit CydD	cydD		G7082_RS06390	1725	574	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1266267	1268021	+					cydC		G7082_RS06395	1755		old_locus_tag=G7082_06395
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1266267	1268021	+	WP_166034291.1	WP_166034291.1		thiol reductant ABC exporter subunit CydC	cydC		G7082_RS06395	1755	584	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1268425	1270836	+							G7082_RS06400	2412		old_locus_tag=G7082_06400
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1268425	1270836	+	WP_166034292.1	WP_166034292.1		hypothetical protein			G7082_RS06400	2412	803	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1270912	1271298	+							G7082_RS06405	387		old_locus_tag=G7082_06405
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1270912	1271298	+	WP_166034293.1	WP_166034293.1		RidA family protein			G7082_RS06405	387	128	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1271320	1272501	-							G7082_RS06410	1182		old_locus_tag=G7082_06410
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1271320	1272501	-	WP_166034294.1	WP_166034294.1		cation:proton antiporter			G7082_RS06410	1182	393	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1272655	1273620	-							G7082_RS06415	966		old_locus_tag=G7082_06415
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1272655	1273620	-	WP_166034295.1	WP_166034295.1		rhodanese-related sulfurtransferase			G7082_RS06415	966	321	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1273807	1274235	+							G7082_RS06420	429		old_locus_tag=G7082_06420
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1273807	1274235	+	WP_166036031.1	WP_166036031.1		NusG domain II-containing protein			G7082_RS06420	429	142	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1274248	1275432	+							G7082_RS06425	1185		old_locus_tag=G7082_06425
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1274248	1275432	+	WP_166034296.1	WP_166034296.1		GNAT family N-acetyltransferase			G7082_RS06425	1185	394	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1275621	1276382	-							G7082_RS06430	762		old_locus_tag=G7082_06430
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1275621	1276382	-	WP_166034297.1	WP_166034297.1		helix-turn-helix domain-containing protein			G7082_RS06430	762	253	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1276495	1277394	-							G7082_RS06435	900		old_locus_tag=G7082_06435
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1276495	1277394	-	WP_166034298.1	WP_166034298.1		metallophosphoesterase			G7082_RS06435	900	299	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1277960	1278499	+							G7082_RS06440	540		old_locus_tag=G7082_06440
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1277960	1278499	+	WP_166034299.1	WP_166034299.1		RNA polymerase sigma factor			G7082_RS06440	540	179	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1278489	1279283	+							G7082_RS06445	795		old_locus_tag=G7082_06445
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1278489	1279283	+	WP_166034300.1	WP_166034300.1		hypothetical protein			G7082_RS06445	795	264	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1279270	1280118	+							G7082_RS06450	849		old_locus_tag=G7082_06450
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1279270	1280118	+	WP_166034301.1	WP_166034301.1		ABC transporter ATP-binding protein			G7082_RS06450	849	282	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1280122	1281264	+							G7082_RS06455	1143		old_locus_tag=G7082_06455
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1280122	1281264	+	WP_166034302.1	WP_166034302.1		hypothetical protein			G7082_RS06455	1143	380	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1281265	1282473	+							G7082_RS06460	1209		old_locus_tag=G7082_06460
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1281265	1282473	+	WP_166034303.1	WP_166034303.1		hypothetical protein			G7082_RS06460	1209	402	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1282508	1283620	+							G7082_RS06465	1113		old_locus_tag=G7082_06465
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1282508	1283620	+	WP_166034304.1	WP_166034304.1		YfhO family protein			G7082_RS06465	1113	370	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1283665	1284099	+							G7082_RS06470	435		old_locus_tag=G7082_06470
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1283665	1284099	+	WP_166034305.1	WP_166034305.1		hypothetical protein			G7082_RS06470	435	144	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1284391	1284786	+							G7082_RS06475	396		old_locus_tag=G7082_06475
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1284391	1284786	+	WP_166034306.1	WP_166034306.1		DUF1093 domain-containing protein			G7082_RS06475	396	131	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1285128	1285508	-							G7082_RS06480	381		old_locus_tag=G7082_06480
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1285128	1285508	-	WP_166034307.1	WP_166034307.1		VOC family protein			G7082_RS06480	381	126	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1285817	1286299	-							G7082_RS06485	483		old_locus_tag=G7082_06485
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1285817	1286299	-	WP_166034308.1	WP_166034308.1		tetratricopeptide repeat protein			G7082_RS06485	483	160	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1286450	1286680	+							G7082_RS06490	231		old_locus_tag=G7082_06490
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1286450	1286680	+	WP_166034309.1	WP_166034309.1		hypothetical protein			G7082_RS06490	231	76	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1286765	1287667	-							G7082_RS06495	903		old_locus_tag=G7082_06495
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1286765	1287667	-	WP_166034310.1	WP_166034310.1		prenyltransferase			G7082_RS06495	903	300	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1287802	1288785	+							G7082_RS06500	984		old_locus_tag=G7082_06500
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1287802	1288785	+	WP_166034311.1	WP_166034311.1		polyprenyl synthetase family protein			G7082_RS06500	984	327	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	1288914	1289306	+							G7082_RS06505	393		old_locus_tag=G7082_06505
